clinicid,hospitalname,IsHospital,City,Province,RegionName
80F0FE8BD3A7EA69B926C38B6E3C4772,Mindanao Sanitarium and Hospital,True,Iligan City,Lanao del Norte,X
DBE2EC22CEE2BF4699CA1C0629805450,Cebu (Velez) General Hospital,True,Cebu City,Cebu,VII
0E22F1562284B9C081BE3A87527D6C70,Manila Doctors Hospital,True,Manila,Manila,NCR
7F841C9B91FCD2891B7FFBC612B80934,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
A448D243623481D4C7347AF46753217E,Pasig City Children's Hospital,True,Pasig,Manila,NCR
5FB8568273D0235AADA0437A677F521E,Research Institute for Tropical Medicine,True,Muntinlupa,Manila,NCR
5670721A44DA5F1E001FD7B662C1DFE9,Justice Jose Abad Santos Mother And Child Hospital,True,Manila,Manila,NCR
947D58595850E1144D54658C873D4B0B,Rogaciano M. Mercado Memorial Hospital,True,Santa Maria,Bulacan,III
675E652A358F53F87A3F89C06A6E8692,Armed Forces of the Philippines Medical Center,True,Quezon City,Manila,NCR
643D54CBB5E50CF4A6E978AF475A98A2,Batangas Medical Center,True,Batangas City,Batangas,IV-A
BDC7A663219B46189E7858F8BFE8FE41,UP-Philippine General Hospital,True,Manila,Manila,NCR
AE98E3391C4268302E0E8F97C3C005BB,University of Cebu Medical Center,True,Mandaue City,Cebu,VII
79B8072704504943C4A4E5900945F2A9,"Perpetual Succour Hospital of Cebu, Inc.",True,Cebu City,Cebu,VII
7979302D766D1AEC8F3697EF54906887,Mendero Medical Center,True,Consolacion,Cebu,VII
48E4527085F884352825F9F7DF2846DB,The Medical City-South Luzon,True,Santa Rosa City,Laguna,IV-A
DD46D788BD5E37A54318D946D6F6D4F4,The Medical City-South Luzon,True,Santa Rosa City,Laguna,IV-A
68F5F3544600E4839D80E3E5BE1B9B09,University of Perpetual Help Dalta Medical Center,True,Las Piñas,Manila,NCR
89DA20A8A13C626A8D548921EFAB2754,South City Hospital and Medical Center,True,Bacoor City,Cavite,IV-A
34EA5C9E07D48F1E4D515832C477F821,Metro South Medical Center,True,Bacoor City,Cavite,IV-A
D5C1F60F7F783597270471BC2041471C,South Imus Specialist Hospital,True,Imus City,Cavite,IV-A
DF68274BA68D8C0CBCA8EB63B22B1187,Makati Medical Center,True,Makati,Manila,NCR
4572837CFA3489C4EF6C180FF21EB8CA,Chong Hua Hospital,True,Cebu City,Cebu,VII
6A7C8B3C6B0ECB1B72233E98C09793F4,Divine Mercy Wellness Center,True,Tuguegarao City,Cagayan,II
5647BC5F58E2C56B1046B5B37BE3E0BD,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
8F2964FEECE20703C6AC571342060991,"Metro Antipolo Hospital and Medical Center, Inc.",True,Antipolo City,Rizal,IV-A
8318AA11EF077383BA5F553817999775,Makati Medical Center,True,Makati,Manila,NCR
11B7F61A5EBA9553137A47806EE56D36,Makati Medical Center,True,Makati,Manila,NCR
321ED2E87AD10BD99413EB38FA9ACD84,Mercy Community Hospital,True,Iligan City,Lanao del Norte,X
FE3B673E6693CF4A21E6E1B9A26E72C3,Dr. Pablo O. Torre Sr. Memorial Hospital (Riverside Medical Center),True,Bacolod City,Negros Occidental,VI
25485DF232E188A3F3E514EE1C9DE020,Cebu Doctor's University Hospital,True,Cebu City,Cebu,VII
2EED49993F93259B52FE9AD0F9D0C190,ACE Medical Center - Cebu,True,Cebu City,Cebu,VII
8DE251FEAE057B8675FB551E684A295C,University of Cebu Medical Center,True,Mandaue City,Cebu,VII
4D70135CF4B09E7B072F9F78863F2600,Cebu South General Hospital,True,Naga City,Cebu,VII
0B42EE7598A0141DFA0877206DF38F9C,Unihealth Southwoods Hospital,True,Biñan City,Laguna,IV-A
8286A932FDC96DC15D69FEDAD733E501,Chong Hua Hospital Mandaue and Cancer Centre,True,Mandaue City,Cebu,VII
7C13A125A12576247E7FBC7BB1314114,The Medical City Clark,True,Mabalacat City,Pampanga,III
C9C0D8A434FDBCEE4CD69EA2CE1FE371,Capul Infirmary,True,Capul,Northern Samar,VIII
BF0C0D36A5A3F240CCBC590FCA184A7F,Ospital ng Biñan,True,Biñan City,Laguna,IV-A
570938F00C1F30C59530B15FC930DD0F,Allied Care Experts (ACE) Medical Center - Valenzuela,True,Valenzuela,Manila,NCR
EFAABA7B6A9F5030033337074884B7E0,Allied Care Experts (ACE) Medical Center - Valenzuela,True,Valenzuela,Manila,NCR
5DBF1B07990A76375DB518236BC93F06,"Perpetual Succour Hospital of Cebu, Inc.",True,Cebu City,Cebu,VII
585774F49060E85E2E0A7579202F075F,Chong Hua Hospital Mandaue and Cancer Centre,True,Mandaue City,Cebu,VII
94FA408DABE453246EB240F198322336,Makati Medical Center,True,Makati,Manila,NCR
4148DBFEFE2CEF3F36B4866A1485E1EC,Southern Philippines Medical Center,True,Davao City,Davao del Sur,XI
70B508AFD336FB9317AB2736CD128E1D,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
821B7564A31A15C15F5670DE9E5E127D,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
F02E21C27440AEF2E5C495CE615279E3,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
530F5A2885388AE3EC8CBFC6188C0294,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
ABCB67D98A01DCF18478FD47823A8DAD,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
91CBFE3225B01DF1272FD0856FF2BECE,Medical Mission Group Hospital and Health Services Cooperative of Tagum,True,Tagum City,Davao del Norte,XI
269CB020D9CA99CD774E42A274E6497C,San Pedro Hospital of Davao City,True,Davao City,Davao del Sur,XI
E633725B1FF30DE3C9FD8212087F931B,Allied Care Experts (ACE) Medical Center - Valenzuela,True,Valenzuela,Manila,NCR
399FE2BA76B3BAE96212DB3125015AF9,Meycauayan Doctors Hospital,True,Meycauayan City,Bulacan,III
5F74249208205551B0714E4C5DCCA970,Calamba Medical Center,True,Calamba City,Laguna,IV-A
A71D605A4F814847AC5B0D96F11EE444,Cebu Doctor's University Hospital,True,Cebu City,Cebu,VII
B44F85DA0DE2ACD0DFB9218C239570B9,Gozo Community Hospital,True,Lala,Lanao del Norte,X
99E71865A8531658D3EB31C17119B66E,Maria Reyna Xavier University Hospital,True,Cagayan de Oro,Misamis Oriental,X
16E62507EBA0D973DC7AA14AA3AA41AB,Fort Bonifacio General Hospital Philippine Army,True,Taguig,Manila,NCR
42B5CE9D23645F2BAE146063B2218AE7,Gozo Community Hospital,True,Lala,Lanao del Norte,X
392A556942CD6324F0091A4A39E3845B,Bicol Regional Training And Teaching Hospital,True,Legazpi City,Albay,V
1C9FCAE7146273D7443F5B7EAC02D56D,Chong Hua Hospital,True,Cebu City,Cebu,VII
53ADB96C287C3931B3BC41CEBB003788,Misamis University Medical Center,True,Ozamiz City,Misamis Occidental,X
C0DB9E6E227519325EF2007B71CEF88E,Premiere Medical Center,True,Cabanatuan City,Nueva Ecija,III
8E5FA18D56AAA32A82054E8E1433B160,East Ave. Medical Center,True,Quezon City,Manila,NCR
A813DD53B48D27057751934EB852C345,Bacolod Adventist Medical Center,True,Bacolod City,Negros Occidental,VI
52C64C72294407663E6F654F467BEF53,"Perpetual Succour Hospital of Cebu, Inc.",True,Cebu City,Cebu,VII
E08DFC13A6D106F032F49ACA8CAA4F2F,Imus Family Hospital,True,Imus City,Cavite,IV-A
B47122497E685D3A5EBBC85F018D1936,Chong Hua Hospital,True,Cebu City,Cebu,VII
04706884B423F40F1A04C54E36DA6038,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
E33BDF729E96E6DE85B6FFA555FF59DB,"Sacred Heart Hospital of Malolos, Inc.",True,Malolos City,Bulacan,III
D61EFAD0E6A1F6ED7064890AE48F26D1,Bocaue Specialists Medical Center,True,Bocaue,Bulacan,III
3090F54F8D8EECD6469C3A9EB3DDB48A,Armed Forces of the Philippines Medical Center,True,Quezon City,Manila,NCR
2E584BF14F2B3B604AF609A0D4FF1E8F,Fatima University Medical Center - Antipolo City,True,Antipolo City,Rizal,IV-A
67B7B196A1D3529EDD7D8A896D1B7B1D,St. Anthony Medical Center of Marikina,True,Marikina,Manila,NCR
A6953AF76DF8AC424ED91EECFE6BF582,Philippine Heart Center,True,Quezon City,Manila,NCR
36B3B5F54143786B7AB2EBB6BCD06E75,Lucena United Doctors Hospital And Medical Center,True,Lucena City,Quezon,IV-A
2DB2A8235E4512A7FA7AA9A192C6B13A,Mount Carmel Diocesan General Hospital,True,Lucena City,Quezon,IV-A
C5F453687C90109E1F24E56E728A5470,West Lake Medical Hospital,True,San Pedro City,Laguna,IV-A
E43AC54A6FAA8A2215D6E3F36F20F289,University of Santo Tomas Hospital,True,Manila,Manila,NCR
7914E34007EBDCBCDFEDFB12508D4F01,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
40EAE2780E80243BF0324B4557EE2FD8,"Los Baños Doctors Hospital, Inc.",True,Los Baños,Laguna,IV-A
666108A9094A0EC0F62CA61A2EB74538,Global Care Medical Center of Bay,True,Bay,Laguna,IV-A
A250C65C14391DD15C000484A2F49801,St. Jude Family Hospital,True,Los Baños,Laguna,IV-A
2465D4A06FE6ABC5ABC6E62B728796BB,Quezon City General Hospital,True,Quezon City,Manila,NCR
6F0CDEEDF664C24860CBA8842E94B300,Capitol Medical Center,True,Quezon City,Manila,NCR
65D851427E109C75B5C2B2A28333C25F,Metro Davao Medical and Research Center,True,Davao City,Davao del Sur,XI
1AC065E393605E57F3EB01F535522C98,Marilao St. Michael Family Hospital,True,Marilao,Bulacan,III
9E1C2F13D481C7CCC6673A3AC668799F,Amang Rodriguez Medical Center,True,Marikina,Manila,NCR
CBB686245ECE57C9827C4BC0D0654A8E,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
FAE01D4EE6963B74A037E46B2CF436CF,Zamboanga City Medical Center,True,Zamboanga City,Zamboanga del Sur,IX
06F16510FB0DC706BB81D01FF33DF729,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
BA29C0A9D05316B187201C304B20120D,"Community General Hospital of San Pablo City, Inc.",True,San Pablo City,Laguna,IV-A
66BD939AD7010829AB65A6AAF28C9A96,"Laguna Doctors Hospital, Inc.",True,Santa Cruz,Laguna,IV-A
7BA3A4DA51C2C8898C7107605624DD11,Laguna Holy Family Hospital,True,Santa Cruz,Laguna,IV-A
A9C88A298EEC25F4D451FFAA8D468A3D,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
A79BF4899FDD57412A17965DD15003F5,Laguna Holy Family Hospital,True,Santa Cruz,Laguna,IV-A
54BFF62713E574C1097F56646402832A,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
EF17E89D8FB3D083388C1BD6BAE0A5C3,"Dr. Yanga's Hospital, Inc.",True,Bocaue,Bulacan,III
DB9AAD0A768E82ED7C1B4B3F86B829FC,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
9D203879C2650125412C8C1E894BE590,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
A827C8955BCAF2CB9C7E451161ECE13B,Healthserv Los Baños Medical Center,True,Los Baños,Laguna,IV-A
BFCE8236677A94E0C332929D9755C756,San Pablo Doctors Hospital,True,San Pablo City,Laguna,IV-A
EB30A0EDE6E02B3430FE84FC601275E6,Global Care Medical Center of Bay,True,Bay,Laguna,IV-A
9F5A14374960400C7F537198D1E26ACD,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
DCA7085D5AF68E91D19ED7CB75E1DD86,San Pablo Doctors Hospital,True,San Pablo City,Laguna,IV-A
C52EBD9EF5CDF82C4348A83B527159EC,Victor R. Potenciano Medical Center,True,Mandaluyong,Manila,NCR
7CE485CEC479CF699806261F68FC8787,Metro Davao Medical and Research Center,True,Davao City,Davao del Sur,XI
FB945B3067434474BA269B604525CA02,"Brokenshire Integrated Health Ministries, Inc.",True,Davao City,Davao del Sur,XI
A269EF5C1E7623A02A651FAD5F2B8905,Las Piñas Doctor's Hospital,True,Las Piñas,Manila,NCR
2425AD56CC45ACBD2FC44F149D69A9B8,Southern Philippines Medical Center,True,Davao City,Davao del Sur,XI
6432821A1D5B2B35B3C47142FBF29A02,Philippine Heart Center,True,Quezon City,Manila,NCR
92757B7EBF6D8EDFEF5E211249A38AB5,Global Care Medical Center of Bay,True,Bay,Laguna,IV-A
28BF979DA24F92B2C5BB7AF2C8C598D1,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
26D6A19AA90F6EBFFC2E94CA70A9AD49,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
BEC85239BEFF59FBD14A5F718ADC770C,Providence Hospital,True,Quezon City,Manila,NCR
0006AABE0BA47A35C0B0BF6596F85159,The Medical City-South Luzon,True,Santa Rosa City,Laguna,IV-A
F80476BE1013DB988BE6D5ECBE74F053,Global Medical Center of Laguna,True,Cabuyao City,Laguna,IV-A
EDDBF5AA71BA4A4029BEAD17A0940AAF,New Sinai MDI Hospital,True,Santa Rosa City,Laguna,IV-A
77BB909A2D2EA5C42602592012E43474,UP-Philippine General Hospital,True,Manila,Manila,NCR
DF05DEC7F743AB807BFD4A47135AA61F,"V.L. Makabali Memorial Hospital, Inc.",True,San Fernando City,Pampanga,III
0E11D3D6172598B850BC8BF9837C2792,Mother Teresa of Calcutta Medical Center,True,San Fernando City,Pampanga,III
0A497DBE28B08A11D5BB373C635909B5,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
99D1E1FE9F1E565A009688A315B90A3A,South City Hospital and Medical Center,True,Bacoor City,Cavite,IV-A
9AD869837FAC24698BC56EAD9E0DAE24,"Divine Mercy Hospital, Inc.",True,San Pedro City,Laguna,IV-A
87A57C9DCE29E600B772912FF1C4C1C7,Alabang Medical Clinic-Muntinlupa Branch,True,Muntinlupa,Manila,NCR
1AF4E757D34A34D89C040D16EC352003,Pope John Paul II Hospital and Medical Center,True,Las Piñas,Manila,NCR
0D55E009FA8E9E8EC97AA091DFAA28E0,Alabang Medical Clinic,True,Las Piñas,Manila,NCR
894ED704B3547CEBCED7006450B51366,Alabang Medical Clinic,True,Muntinlupa,Manila,NCR
7477D0986A135E5E948D70E9995A609C,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
403AE99D1425B71673F45A5FB92F9073,Las Piñas City Medical Center,True,Las Piñas,Manila,NCR
3ACA25419B5A8E3AC42E17F49C9EF75F,Alfonso Specialist Hospital,True,Pasig,Manila,NCR
E71D7330357BE40FC2F0BE46C7E9629A,MCUFilemon Dionisio Tanchoco Medical Foundation Hospital,True,Caloocan,Manila,NCR
57F5B6B5CD278F4B15F27A126E42A7B5,Ortigas Hospital and Healthcare Center,True,Cainta,Rizal,IV-A
4E6954F3E5FD0D7498210D63D2D4180C,Bataan Peninsula Medical Center,True,Dinalupihan,Bataan,III
A8B428E6575840625955DB1842361751,Centro Medico de Santisimo Rosario,True,Balanga City,Bataan,III
B61557C54DFB0BA8EAAE27760BD98C63,"Bataan St. Joseph Hospital, Inc.",True,Balanga City,Bataan,III
8F7D4D570DD8D2DE4E4713DC37719DB8,Isaac and Catalina Medical Center,True,Balanga City,Bataan,III
F2EE555E877C9BD7239E2A2D4E5C4F25,Bataan Doctors Hospital,True,Balanga City,Bataan,III
361F984FF0040FBC17BE3547788AD9F3,Women's Hospital,True,Balanga City,Bataan,III
6B7D24FD9A098D52B53FCC2CBD168789,Centro Medico de Santisimo Rosario,True,Balanga City,Bataan,III
D4D0AEC871CBAD74E8AF1AF3065E8C2B,Medical Center Taguig,True,Taguig,Manila,NCR
AB9FD4AEE1EA74D4ABD54466385A2D18,Dagupan Doctors Villaflor Memorial Hospital,True,Dagupan City,Pangasinan,I
606F995415F7F3B809835D859AEA00EA,National Center for Mental Health,True,Mandaluyong,Manila,NCR
2F1B2E593A33988EA62ED7C9C9610147,Manila Doctors Hospital,True,Manila,Manila,NCR
3B05AF2C48DBAF6656FDF2D2F905B3B6,Dr. Jesus C. Delgado Memorial Hospital,True,Quezon City,Manila,NCR
B820FC868475EF544228C3C8FA6A685E,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
4335DC53BFD84F1985A851327852601D,Chong Hua Hospital,True,Cebu City,Cebu,VII
7780DEE418096D1E5CC1CDDE8DE01679,Pasay City General Hospital,True,Pasay,Manila,NCR
947663D22229F8112F748DE091E39A85,"Evangelista Medical Specialty Hospital, Inc.",True,San Pedro City,Laguna,IV-A
666EA6CDCE817AC66F83E17F0229B4D7,South City Hospital and Medical Center,True,Bacoor City,Cavite,IV-A
B5177CFF34BB9C0E6F1B45B5A59E2DDC,Bicutan Medical Center,True,Taguig,Manila,NCR
CBEED2B064ABE2FB4B0EA8B769027BEE,"Community General Hospital of San Pablo City, Inc.",True,San Pablo City,Laguna,IV-A
314D7B95C872C8D6D5F61D0DDB88ACDA,"Community General Hospital of San Pablo City, Inc.",True,San Pablo City,Laguna,IV-A
8C9CE62EB00BFC39549C0B3CBE197CEB,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
BA0D287EFE0F3236FB8E30CF8C42DF98,"Community General Hospital of San Pablo City, Inc.",True,San Pablo City,Laguna,IV-A
878076A2F3A7577123A57449000EC06F,Olivarez General Hospital,True,Parañaque,Manila,NCR
7F7959E1567F278CFF8C64602C15F494,Las Piñas Doctor's Hospital,True,Las Piñas,Manila,NCR
E67981D241AD5E29F4420A6F4EF2B7CB,South City Hospital and Medical Center,True,Bacoor City,Cavite,IV-A
5A627E71C819A28DB64A0BF7064F7B39,The Medical City,True,Pasig,Manila,NCR
E63EA51EEB9EB4B91A6C3E5BF35695ED,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
3C79E6D1C5A0A06382B27B1BC66DA3FF,"Laguna Doctors Hospital, Inc.",True,Santa Cruz,Laguna,IV-A
ECBD4DF986EBF85C8A2873572E804803,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
2FE4B13D9F35CDCF8083D1525B42C81C,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
2C8672AAC7553AB0E242888309515646,San Pablo Doctors Hospital,True,San Pablo City,Laguna,IV-A
38F3D724D23B838C031DC9124EADE1A7,"Community General Hospital of San Pablo City, Inc.",True,San Pablo City,Laguna,IV-A
B63DA8791907B9600EC41330019F1459,New Sinai MDI Hospital,True,Santa Rosa City,Laguna,IV-A
278ACC325433B7663D2AAA361B3BF3FD,The Medical City,True,Pasig,Manila,NCR
FC0FCD65964759BCDD1A4FD491927F63,Unihealth-Parañaque Hospital and Medical Center,True,Parañaque,Manila,NCR
4D3416F98CB21A9D46D59D2BCE5BE36B,"St. Dominic Medical Center, Inc.",True,Bacoor City,Cavite,IV-A
65DA3129D9D71CC4AE2DC09B9B3A43EA,Karmelli Clinic and Hospital,True,Laoag City,Ilocos Norte,I
24ED200DCFCC1B04FAD9D6E361E41AC9,Mariano Marcos Memorial Hospital & Medical Center,True,Batac City,Ilocos Norte,I
9A32593B6B1FAEA93BDE76C43D1A8692,Dr. Jose Fabella Memorial Hospital,True,Manila,Manila,NCR
6DF78D4FC875242DBC5D7C8DBA32B526,Providence Hospital,True,Quezon City,Manila,NCR
91726A6E8C9FAA2BB5F26D442A59C203,Misamis University Medical Center,True,Ozamiz City,Misamis Occidental,X
7E4DDECD5564E9FE8A83E41821797CA3,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
E75D64C2CFFA2C2DAA3809C44103D725,St. Frances Cabrini Medical Center,True,Santo Tomas,Batangas,IV-A
58391E8604E4FC624FDB8114D42D1B65,City of Imus Doctors Hospital,True,Imus City,Cavite,IV-A
F2691ACB7745BC99F9015F0953200CF1,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
A68CB11C77763C9DE8861DD0DD2EAEE5,"V.L. Makabali Memorial Hospital, Inc.",True,San Fernando City,Pampanga,III
CA22348465708ADE49CC72519C0BF212,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
C76E0311DEEDD13A30AE50F3CF210245,"Sacred Heart Hospital of Malolos, Inc.",True,Malolos City,Bulacan,III
90965EC7AE54EB64593144A456E89B14,The Medical City,True,Pasig,Manila,NCR
AE2D83750380FB55B752380F93C33D37,Dr. Ignacio M. Cortes General Hospital,True,Mandaue City,Cebu,VII
6B47262DDDB733CC1874D230CAC465D6,Metro North Medical Center And Hospital Inc.,True,Quezon City,Manila,NCR
4D553E0C89B63525B7899BB1D5B2A36F,Diliman Doctors Hospital,True,Quezon City,Manila,NCR
91648658A3E987DDB81913B06DBDC57A,De Los Santos Medical Center,True,Quezon City,Manila,NCR
53D201C136E76D7F5D18104F1C21F342,Providence Hospital,True,Quezon City,Manila,NCR
32FED8B2D7CE5D690373E6CF309D5282,Providence Hospital,True,Quezon City,Manila,NCR
C909E0F0F72C50D08F3F5D7B1555F78E,Veterans Memorial Medical Center,True,Quezon City,Manila,NCR
61FA738AA36DACC5260D8D837FC19151,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
793E6176395F98AE8312FF6D6F5F73FB,Mandaluyong City Medical Center,True,Mandaluyong,Manila,NCR
7633308F3B2990F8451A59C2D5A26D7F,De Los Santos Medical Center,True,Quezon City,Manila,NCR
DB6D9E1BEB13D90E4A67706AFB39E4E8,Bernardino General Hospital I,True,Quezon City,Manila,NCR
72CF9F34D50B0CA0B2ED6D41ACA54A3A,Bernardino General Hospital II,True,Quezon City,Manila,NCR
64EC9B72454858CF22B819D0BCE64FBD,Bernardino General Hospital I,True,Quezon City,Manila,NCR
EBB2F6AC7F9BA659AC28C0B0433C7CE1,Bernardino General Hospital II,True,Quezon City,Manila,NCR
BC7DCD53D7E23CF2E0E61EF748C905B0,De Los Santos Medical Center,True,Quezon City,Manila,NCR
E90ACF987B0389430374A954671DC4BF,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
3B99814179DA563893E7A98826C8E17B,Las Piñas Doctor's Hospital,True,Las Piñas,Manila,NCR
8C0F210DC24F021FBFC4B912FD41A8AA,Metro Davao Medical and Research Center,True,Davao City,Davao del Sur,XI
39A76364CB36B07FB24B9D1B320CCD8A,Chong Hua Hospital,True,Cebu City,Cebu,VII
7D5E9E8F6BC4957B5054FB0F7EFC417C,Chong Hua Hospital Mandaue and Cancer Centre,True,Mandaue City,Cebu,VII
BB00D1C8CF377A49B8E5BAC839CED4E9,National Kidney and Transplant Institute,True,Quezon City,Manila,NCR
2328FB211593BF76F1E22FF0554CB420,Makati Medical Center,True,Makati,Manila,NCR
BC1CD298247F3F23DB7249E6FC53F83C,Lung Center of the Philippines,True,Quezon City,Manila,NCR
DB5868F688FA2AEDF45453ED89299E8A,Manila Doctors Hospital,True,Manila,Manila,NCR
BE18F4DAC22B7A34CE750A5E3E2EED21,Mendero Medical Center,True,Consolacion,Cebu,VII
8412670CC10F39DB2E3285FAAAC95C5E,Chong Hua Hospital Mandaue and Cancer Centre,True,Mandaue City,Cebu,VII
78777365814E9626F0011C7E57A10C6D,Zamboanga City Medical Center,True,Zamboanga City,Zamboanga del Sur,IX
5D2A17889800E16C68601989CFAA5848,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
79AB793439AEAF01B4E2C8D4CEAB0B70,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
4C1F53116D73FF13367FFBFD35D8A105,Far Eastern University-Nicanor Reyes Medical Foundation,True,Quezon City,Manila,NCR
57A80E778F3D755B4F2166E6A60826FD,Premiere Medical Center,True,Cabanatuan City,Nueva Ecija,III
77CC6E00BD18EDA4FF007FA5DD9C3A9E,Far Eastern University-Nicanor Reyes Medical Foundation,True,Quezon City,Manila,NCR
2583461EE497442CC275767CABBC104A,F.Y. Manalo Medical Foundation Inc.-New Era General Hospital,True,Quezon City,Manila,NCR
CC940C545866AF6A3C3D40A49F48764A,Capitol University Medical Center,True,Cagayan de Oro,Misamis Oriental,X
0A46864EECAE49A324586AD2E2A1D2A0,Metro Davao Medical and Research Center,True,Davao City,Davao del Sur,XI
1BB5DC166A3DD535DE9FB463E487A03C,Metro Bacolod Hospital and Medical Center,True,Bacolod City,Negros Occidental,VI
C6B9468CE732C6EAD632EA051C4E9743,Dr. Pablo O. Torre Sr. Memorial Hospital (Riverside Medical Center),True,Bacolod City,Negros Occidental,VI
E6C3B7801E77407973C6E466F619FBE7,San Carlos Doctors Hospital,True,San Carlos City,Negros Occidental,VI
1DC7B8D3A70A972CDA120EC7EBB61012,Central Luzon Doctors' Hospital,True,Tarlac City,Tarlac,III
